booking_id,guest_id,booking_date,check_in_date,lead_time_days,length_of_stay,channel_id,policy_id,status,cancellation_date,cancellation_reason_code,adr_usd,gross_revenue_usd,deposit_paid_usd,penalty_charged_usd
BKG_007906,GST_01540,2024-08-23,2024-08-31,8,2,CH_02,POL_01,Cancelled,2024-08-25,RSN_03,320.85,641.7,0.0,0.0
BKG_007907,GST_01526,2025-05-22,2025-05-25,3,2,CH_01,POL_04,Cancelled,2025-05-23,RSN_06,221.9,443.8,133.14,221.9
BKG_007908,GST_01995,2024-02-13,2024-03-09,25,4,CH_03,POL_04,Checked-In,,,241.85,967.4,290.22,0.0
BKG_007909,GST_01790,2025-05-21,2025-06-13,23,4,CH_05,POL_05,Checked-In,,,210.79,843.16,0.0,0.0
BKG_007910,GST_00071,2024-05-16,2024-07-07,52,5,CH_05,POL_04,Checked-In,,,360.96,1804.8,541.44,0.0
BKG_007911,GST_02092,2024-12-27,2025-01-11,15,5,CH_03,POL_02,Checked-In,,,310.11,1550.55,0.0,0.0
BKG_007912,GST_02254,2024-01-29,2024-02-05,7,7,CH_02,POL_05,Cancelled,2024-01-29,RSN_03,179.15,1254.05,0.0,1254.05
BKG_007913,GST_01413,2025-04-12,2025-04-21,9,4,CH_06,POL_02,Cancelled,2025-04-13,RSN_05,337.35,1349.4,0.0,0.0
BKG_007914,GST_01124,2025-04-21,2025-05-02,11,5,CH_01,POL_04,Checked-In,,,232.5,1162.5,348.75,0.0
BKG_007915,GST_01292,2024-06-15,2024-06-16,1,14,CH_01,POL_01,Cancelled,2024-06-15,RSN_02,270.87,3792.18,0.0,3792.18
BKG_007916,GST_00309,2024-07-23,2024-07-24,1,1,CH_04,POL_05,Cancelled,2024-07-23,RSN_01,273.81,273.81,0.0,273.81
BKG_007917,GST_00132,2025-04-27,2025-05-17,20,3,CH_03,POL_01,Cancelled,2025-05-07,RSN_02,282.92,848.76,0.0,0.0
BKG_007918,GST_01437,2024-09-11,2024-11-03,53,5,CH_02,POL_03,Checked-In,,,365.18,1825.9,1825.9,0.0
BKG_007919,GST_02278,2024-08-02,2024-08-20,18,6,CH_05,POL_04,Checked-In,,,158.78,952.68,285.8,0.0
BKG_007920,GST_02173,2024-12-06,2025-03-06,90,3,CH_04,POL_04,Checked-In,,,84.93,254.79,76.44,0.0
BKG_007921,GST_01639,2025-05-23,2025-06-17,25,4,CH_02,POL_01,Cancelled,2025-06-04,RSN_06,337.52,1350.08,0.0,0.0
BKG_007922,GST_00111,2024-09-03,2024-09-21,18,6,CH_05,POL_04,Checked-In,,,203.65,1221.9,366.57,0.0
BKG_007923,GST_02231,2024-11-20,2025-01-15,56,5,CH_01,POL_01,Cancelled,2025-01-03,RSN_05,191.67,958.35,0.0,0.0
BKG_007924,GST_02343,2024-06-07,2024-06-18,11,5,CH_01,POL_01,Checked-In,,,255.08,1275.4,0.0,0.0
BKG_007925,GST_02391,2024-10-15,2024-10-20,5,6,CH_04,POL_03,Checked-In,,,99.25,595.5,595.5,0.0
BKG_007926,GST_01145,2024-09-13,2024-10-24,41,1,CH_01,POL_01,Checked-In,,,255.99,255.99,0.0,0.0
BKG_007927,GST_01977,2024-06-17,2024-06-22,5,5,CH_03,POL_02,Checked-In,,,216.71,1083.55,0.0,0.0
BKG_007928,GST_02339,2024-09-29,2024-11-02,34,2,CH_04,POL_04,Checked-In,,,199.56,399.12,119.74,0.0
BKG_007929,GST_01302,2024-01-10,2024-02-16,37,3,CH_01,POL_01,Cancelled,2024-02-14,RSN_01,146.07,438.21,0.0,438.21
BKG_007930,GST_01472,2024-09-19,2024-09-25,6,3,CH_01,POL_02,Checked-In,,,103.44,310.32,0.0,0.0
BKG_007931,GST_00009,2025-04-23,2025-05-06,13,2,CH_01,POL_02,Cancelled,2025-04-29,RSN_01,162.26,324.52,0.0,0.0
BKG_007932,GST_01106,2025-05-13,2025-06-30,57,4,CH_03,POL_03,Checked-In,,,81.9,327.6,327.6,0.0
BKG_007933,GST_01360,2024-04-04,2024-04-19,15,4,CH_04,POL_03,Checked-In,,,289.86,1159.44,1159.44,0.0
BKG_007934,GST_01955,2025-04-02,2025-04-10,8,3,CH_02,POL_01,Checked-In,,,196.47,589.41,0.0,0.0
BKG_007935,GST_00322,2024-02-02,2024-02-08,6,2,CH_04,POL_01,Cancelled,2024-02-04,RSN_01,274.48,548.96,0.0,0.0
BKG_007936,GST_02091,2025-01-24,2025-02-01,8,7,CH_05,POL_03,Cancelled,2025-01-25,RSN_01,104.11,728.77,728.77,728.77
BKG_007937,GST_01842,2024-05-10,2024-05-19,9,2,CH_06,POL_04,Checked-In,,,214.67,429.34,128.8,0.0
BKG_007938,GST_01702,2024-10-28,2024-10-30,2,1,CH_01,POL_01,Cancelled,2024-10-29,RSN_02,217.74,217.74,0.0,217.74
BKG_007939,GST_00610,2024-03-27,2024-04-14,18,3,CH_04,POL_04,Cancelled,2024-03-27,RSN_01,216.2,648.6,194.58,0.0
BKG_007940,GST_00605,2024-01-02,2024-01-03,1,3,CH_05,POL_01,Checked-In,,,349.94,1049.82,0.0,0.0
BKG_007941,GST_00686,2024-09-16,2024-10-05,19,3,CH_01,POL_01,Checked-In,,,345.27,1035.81,0.0,0.0
BKG_007942,GST_00662,2025-01-02,2025-01-07,5,1,CH_01,POL_01,No-Show,,RSN_06,299.05,299.05,0.0,239.24
BKG_007943,GST_01518,2024-07-19,2024-07-20,1,4,CH_02,POL_01,Checked-In,,,93.59,374.36,0.0,0.0
BKG_007944,GST_01840,2024-05-29,2024-06-05,7,2,CH_02,POL_01,Checked-In,,,227.93,455.86,0.0,0.0
BKG_007945,GST_02098,2025-03-21,2025-04-07,17,5,CH_03,POL_01,Checked-In,,,292.31,1461.55,0.0,0.0
BKG_007946,GST_00340,2024-11-30,2024-12-12,12,2,CH_03,POL_05,Checked-In,,,288.26,576.52,0.0,0.0
BKG_007947,GST_01529,2024-01-20,2024-01-31,11,3,CH_03,POL_01,Checked-In,,,103.9,311.7,0.0,0.0
BKG_007948,GST_01895,2024-02-27,2024-03-05,7,3,CH_05,POL_02,Checked-In,,,279.55,838.65,0.0,0.0
BKG_007949,GST_00978,2025-05-28,2025-06-30,34,7,CH_03,POL_01,Checked-In,,,132.43,927.01,0.0,0.0
BKG_007950,GST_01607,2025-05-07,2025-05-18,11,3,CH_05,POL_01,No-Show,,RSN_06,276.06,828.18,0.0,662.54
BKG_007951,GST_01822,2024-03-18,2024-04-15,28,3,CH_02,POL_02,Checked-In,,,427.85,1283.55,0.0,0.0
BKG_007952,GST_01883,2024-06-20,2024-08-12,53,1,CH_06,POL_02,Checked-In,,,249.94,249.94,0.0,0.0
BKG_007953,GST_02358,2024-11-01,2024-11-03,2,4,CH_01,POL_05,No-Show,,RSN_06,141.82,567.28,0.0,453.82
BKG_007954,GST_00992,2024-09-28,2024-10-02,4,4,CH_01,POL_02,Cancelled,2024-09-30,RSN_05,203.67,814.68,0.0,0.0
BKG_007955,GST_01593,2024-10-07,2024-10-17,10,3,CH_01,POL_02,Checked-In,,,239.74,719.22,0.0,0.0
BKG_007956,GST_02188,2024-06-04,2024-07-20,46,3,CH_01,POL_01,Checked-In,,,237.04,711.12,0.0,0.0
BKG_007957,GST_00353,2024-01-01,2024-01-18,17,3,CH_02,POL_01,Cancelled,2024-01-15,RSN_02,227.91,683.73,0.0,0.0
BKG_007958,GST_02013,2024-11-30,2024-12-03,3,3,CH_01,POL_02,Cancelled,2024-12-02,RSN_05,150.36,451.08,0.0,451.08
BKG_007959,GST_01339,2024-02-05,2024-03-13,37,1,CH_01,POL_01,Checked-In,,,328.74,328.74,0.0,0.0
BKG_007960,GST_01839,2024-05-03,2024-05-07,4,1,CH_01,POL_01,Checked-In,,,293.72,293.72,0.0,0.0
BKG_007961,GST_01328,2024-04-05,2024-04-10,5,1,CH_01,POL_01,Checked-In,,,94.28,94.28,0.0,0.0
BKG_007962,GST_00935,2025-01-04,2025-01-13,9,3,CH_02,POL_01,Checked-In,,,333.54,1000.62,0.0,0.0
BKG_007963,GST_01731,2025-01-03,2025-02-11,39,1,CH_01,POL_04,Checked-In,,,179.67,179.67,53.9,0.0
BKG_007964,GST_01227,2025-03-02,2025-03-06,4,5,CH_01,POL_02,Checked-In,,,154.36,771.8,0.0,0.0
BKG_007965,GST_00836,2024-06-08,2024-07-21,43,2,CH_01,POL_02,Checked-In,,,103.78,207.56,0.0,0.0
BKG_007966,GST_01708,2024-10-27,2024-11-06,10,7,CH_05,POL_02,Cancelled,2024-11-04,RSN_01,136.45,955.15,0.0,0.0
BKG_007967,GST_01914,2024-11-25,2024-11-28,3,4,CH_02,POL_03,Checked-In,,,256.44,1025.76,1025.76,0.0
BKG_007968,GST_01797,2024-04-24,2024-04-30,6,3,CH_05,POL_02,No-Show,,RSN_06,108.82,326.46,0.0,261.17
BKG_007969,GST_00111,2025-03-19,2025-04-05,17,2,CH_01,POL_04,Checked-In,,,191.96,383.92,115.18,0.0
BKG_007970,GST_02387,2024-12-21,2024-12-24,3,4,CH_01,POL_02,Checked-In,,,156.88,627.52,0.0,0.0
BKG_007971,GST_02345,2024-03-18,2024-03-21,3,3,CH_05,POL_04,Cancelled,2024-03-19,RSN_01,113.45,340.35,102.11,170.18
BKG_007972,GST_01189,2024-04-12,2024-04-21,9,1,CH_03,POL_04,Checked-In,,,103.11,103.11,30.93,0.0
BKG_007973,GST_00948,2024-11-18,2024-12-05,17,3,CH_03,POL_02,Cancelled,2024-11-24,RSN_02,168.71,506.13,0.0,0.0
BKG_007974,GST_00376,2025-02-12,2025-02-22,10,5,CH_02,POL_05,Cancelled,2025-02-18,RSN_01,301.65,1508.25,0.0,1508.25
BKG_007975,GST_00669,2024-06-07,2024-06-09,2,1,CH_03,POL_03,Checked-In,,,159.11,159.11,159.11,0.0
BKG_007976,GST_00459,2024-02-06,2024-02-11,5,4,CH_01,POL_04,Cancelled,2024-02-09,RSN_06,287.63,1150.52,345.16,575.26
BKG_007977,GST_01048,2024-08-01,2024-08-15,14,2,CH_01,POL_01,Checked-In,,,117.15,234.3,0.0,0.0
BKG_007978,GST_01805,2024-09-22,2024-09-27,5,3,CH_01,POL_05,Checked-In,,,194.0,582.0,0.0,0.0
BKG_007979,GST_02039,2024-01-28,2024-02-03,6,4,CH_03,POL_02,Checked-In,,,147.62,590.48,0.0,0.0
BKG_007980,GST_02122,2025-04-06,2025-06-21,76,5,CH_06,POL_03,Checked-In,,,164.11,820.55,820.55,0.0
BKG_007981,GST_02262,2024-11-29,2024-12-09,10,1,CH_05,POL_02,Cancelled,2024-12-05,RSN_05,153.0,153.0,0.0,0.0
BKG_007982,GST_00564,2024-08-22,2024-08-30,8,6,CH_02,POL_05,Checked-In,,,344.14,2064.84,0.0,0.0
BKG_007983,GST_00022,2025-04-02,2025-05-16,44,1,CH_03,POL_03,Checked-In,,,190.32,190.32,190.32,0.0
BKG_007984,GST_01459,2024-11-08,2024-11-24,16,1,CH_02,POL_02,Checked-In,,,377.57,377.57,0.0,0.0
BKG_007985,GST_01148,2024-05-01,2024-05-11,10,4,CH_02,POL_02,Checked-In,,,127.12,508.48,0.0,0.0
BKG_007986,GST_01743,2025-01-08,2025-01-24,16,2,CH_01,POL_02,Checked-In,,,180.37,360.74,0.0,0.0
BKG_007987,GST_02341,2024-01-01,2024-02-17,47,4,CH_02,POL_02,Cancelled,2024-01-16,RSN_01,139.36,557.44,0.0,0.0
BKG_007988,GST_00082,2024-12-21,2024-12-26,5,7,CH_06,POL_03,Checked-In,,,116.47,815.29,815.29,0.0
BKG_007989,GST_00874,2024-09-04,2024-09-21,17,14,CH_02,POL_02,Cancelled,2024-09-15,RSN_02,102.5,1435.0,0.0,0.0
BKG_007990,GST_01305,2024-04-26,2024-05-20,24,1,CH_06,POL_03,Checked-In,,,165.99,165.99,165.99,0.0
BKG_007991,GST_00327,2024-04-21,2024-05-12,21,3,CH_03,POL_02,Cancelled,2024-05-03,RSN_01,182.07,546.21,0.0,0.0
BKG_007992,GST_02061,2024-04-10,2024-04-16,6,6,CH_03,POL_03,No-Show,,RSN_06,171.05,1026.3,1026.3,1026.3
BKG_007993,GST_01157,2024-08-22,2024-08-24,2,1,CH_03,POL_04,Checked-In,,,380.09,380.09,114.03,0.0
BKG_007994,GST_02038,2024-04-21,2024-04-26,5,2,CH_01,POL_02,Checked-In,,,161.95,323.9,0.0,0.0
BKG_007995,GST_00871,2025-01-03,2025-01-21,18,3,CH_01,POL_01,Cancelled,2025-01-20,RSN_06,250.95,752.85,0.0,752.85
BKG_007996,GST_00405,2024-07-27,2024-08-10,14,4,CH_04,POL_03,Checked-In,,,328.1,1312.4,1312.4,0.0
BKG_007997,GST_01390,2024-04-01,2024-04-22,21,2,CH_01,POL_05,Checked-In,,,310.51,621.02,0.0,0.0
BKG_007998,GST_00821,2024-10-19,2024-11-05,17,3,CH_02,POL_03,Checked-In,,,91.27,273.81,273.81,0.0
BKG_007999,GST_01905,2024-09-16,2024-09-25,9,3,CH_02,POL_01,Checked-In,,,346.03,1038.09,0.0,0.0
BKG_008000,GST_00818,2024-08-04,2024-08-12,8,1,CH_01,POL_01,Cancelled,2024-08-08,RSN_03,125.71,125.71,0.0,0.0
BKG_008001,GST_01473,2024-03-23,2024-04-25,33,7,CH_05,POL_01,Checked-In,,,252.15,1765.05,0.0,0.0
BKG_008002,GST_02114,2024-06-11,2024-06-13,2,3,CH_02,POL_05,Checked-In,,,272.92,818.76,0.0,0.0
BKG_008003,GST_01931,2024-03-12,2024-04-04,23,2,CH_05,POL_02,Cancelled,2024-03-24,RSN_02,216.81,433.62,0.0,0.0
BKG_008004,GST_01808,2024-09-23,2024-10-31,38,6,CH_01,POL_04,Checked-In,,,101.52,609.12,182.74,0.0
BKG_008005,GST_01710,2025-04-13,2025-06-30,90,4,CH_03,POL_01,Checked-In,,,196.22,784.88,0.0,0.0
BKG_008006,GST_00533,2024-01-06,2024-02-24,49,3,CH_03,POL_05,Checked-In,,,179.56,538.68,0.0,0.0
BKG_008007,GST_01763,2024-03-28,2024-04-12,15,5,CH_05,POL_04,Checked-In,,,310.82,1554.1,466.23,0.0
BKG_008008,GST_00992,2024-03-27,2024-04-03,7,10,CH_01,POL_01,Checked-In,,,297.67,2976.7,0.0,0.0
BKG_008009,GST_00583,2024-08-19,2024-09-23,35,2,CH_03,POL_05,Checked-In,,,325.31,650.62,0.0,0.0
BKG_008010,GST_02212,2024-07-28,2024-09-05,39,3,CH_03,POL_03,Checked-In,,,145.69,437.07,437.07,0.0
BKG_008011,GST_01799,2024-05-29,2024-06-10,12,2,CH_02,POL_05,Cancelled,2024-06-09,RSN_01,133.49,266.98,0.0,266.98
BKG_008012,GST_00741,2024-09-12,2024-09-22,10,6,CH_03,POL_04,No-Show,,RSN_06,174.23,1045.38,313.61,1045.38
BKG_008013,GST_01214,2025-03-20,2025-04-14,25,3,CH_02,POL_04,Cancelled,2025-03-30,RSN_05,189.31,567.93,170.38,0.0
BKG_008014,GST_01951,2024-09-11,2024-09-15,4,4,CH_01,POL_04,Checked-In,,,206.33,825.32,247.6,0.0
BKG_008015,GST_01635,2025-04-26,2025-04-29,3,3,CH_06,POL_04,No-Show,,RSN_06,312.28,936.84,281.05,936.84
BKG_008016,GST_00229,2025-05-30,2025-06-06,7,4,CH_03,POL_04,Checked-In,,,313.24,1252.96,375.89,0.0
BKG_008017,GST_01473,2024-09-10,2024-09-15,5,7,CH_01,POL_02,Checked-In,,,306.6,2146.2,0.0,0.0
BKG_008018,GST_01261,2024-05-15,2024-05-22,7,2,CH_01,POL_02,Cancelled,2024-05-21,RSN_06,92.52,185.04,0.0,185.04
BKG_008019,GST_01868,2025-04-09,2025-05-07,28,2,CH_01,POL_01,Cancelled,2025-04-23,RSN_05,182.91,365.82,0.0,0.0
BKG_008020,GST_00696,2024-09-02,2024-09-24,22,2,CH_02,POL_04,Checked-In,,,276.94,553.88,166.16,0.0
BKG_008021,GST_00887,2024-09-21,2024-11-01,41,1,CH_05,POL_01,Checked-In,,,278.95,278.95,0.0,0.0
BKG_008022,GST_02300,2024-04-03,2024-04-04,1,1,CH_03,POL_01,Checked-In,,,343.72,343.72,0.0,0.0
BKG_008023,GST_01051,2024-04-25,2024-05-26,31,3,CH_01,POL_05,Checked-In,,,141.7,425.1,0.0,0.0
BKG_008024,GST_01524,2024-10-09,2024-11-01,23,3,CH_01,POL_02,Checked-In,,,284.88,854.64,0.0,0.0
BKG_008025,GST_02027,2024-05-30,2024-05-31,1,3,CH_02,POL_02,Checked-In,,,100.06,300.18,0.0,0.0
BKG_008026,GST_00605,2025-02-07,2025-02-09,2,3,CH_05,POL_03,Checked-In,,,91.51,274.53,274.53,0.0
BKG_008027,GST_00614,2024-08-12,2024-09-19,38,2,CH_02,POL_05,Checked-In,,,116.67,233.34,0.0,0.0
BKG_008028,GST_01903,2024-05-08,2024-05-17,9,1,CH_02,POL_04,Checked-In,,,214.08,214.08,64.22,0.0
BKG_008029,GST_02017,2025-04-04,2025-04-21,17,4,CH_06,POL_03,Checked-In,,,225.17,900.68,900.68,0.0
BKG_008030,GST_00475,2024-07-02,2024-08-23,52,2,CH_02,POL_02,No-Show,,RSN_06,278.62,557.24,0.0,445.79
BKG_008031,GST_02167,2025-05-27,2025-05-30,3,7,CH_02,POL_02,Checked-In,,,281.13,1967.91,0.0,0.0
BKG_008032,GST_00483,2024-02-19,2024-05-29,100,2,CH_02,POL_02,Cancelled,2024-05-28,RSN_05,298.0,596.0,0.0,596.0
BKG_008033,GST_01893,2024-11-24,2024-12-19,25,5,CH_05,POL_02,Checked-In,,,354.97,1774.85,0.0,0.0
BKG_008034,GST_01406,2025-03-31,2025-05-06,36,3,CH_03,POL_05,Checked-In,,,230.44,691.32,0.0,0.0
BKG_008035,GST_00556,2024-05-13,2024-06-22,40,2,CH_02,POL_02,Checked-In,,,227.79,455.58,0.0,0.0
BKG_008036,GST_00419,2024-02-29,2024-04-05,36,3,CH_02,POL_01,Checked-In,,,339.26,1017.78,0.0,0.0
BKG_008037,GST_00062,2024-05-06,2024-06-21,46,3,CH_05,POL_04,Checked-In,,,238.23,714.69,214.41,0.0
BKG_008038,GST_02491,2025-05-25,2025-06-30,36,1,CH_03,POL_03,Cancelled,2025-06-04,RSN_04,322.6,322.6,322.6,322.6
BKG_008039,GST_02033,2024-02-06,2024-04-19,73,2,CH_01,POL_01,Checked-In,,,135.35,270.7,0.0,0.0
BKG_008040,GST_00743,2024-04-23,2024-05-14,21,1,CH_04,POL_05,Checked-In,,,289.58,289.58,0.0,0.0
BKG_008041,GST_01487,2024-05-01,2024-05-29,28,2,CH_04,POL_02,No-Show,,RSN_06,171.0,342.0,0.0,273.6
BKG_008042,GST_00845,2024-08-02,2024-10-31,90,3,CH_04,POL_01,Checked-In,,,330.99,992.97,0.0,0.0
BKG_008043,GST_01889,2024-10-05,2024-10-06,1,2,CH_04,POL_04,Checked-In,,,112.03,224.06,67.22,0.0
BKG_008044,GST_01771,2024-10-01,2024-12-28,88,2,CH_03,POL_03,Checked-In,,,269.42,538.84,538.84,0.0
BKG_008045,GST_00107,2024-05-20,2024-06-01,12,3,CH_06,POL_03,Checked-In,,,262.31,786.93,786.93,0.0
BKG_008046,GST_00660,2024-10-12,2024-11-12,31,1,CH_02,POL_01,Checked-In,,,125.62,125.62,0.0,0.0
BKG_008047,GST_00925,2024-08-22,2024-09-01,10,3,CH_04,POL_03,Checked-In,,,169.9,509.7,509.7,0.0
BKG_008048,GST_01321,2024-05-09,2024-05-27,18,2,CH_05,POL_05,Checked-In,,,253.95,507.9,0.0,0.0
BKG_008049,GST_01281,2024-01-18,2024-01-30,12,3,CH_01,POL_01,Checked-In,,,134.7,404.1,0.0,0.0
BKG_008050,GST_02272,2024-10-06,2024-10-27,21,3,CH_04,POL_03,Checked-In,,,168.24,504.72,504.72,0.0
BKG_008051,GST_01829,2024-10-12,2024-10-24,12,2,CH_02,POL_01,Cancelled,2024-10-16,RSN_06,220.93,441.86,0.0,0.0
BKG_008052,GST_00840,2024-11-23,2025-01-18,56,3,CH_05,POL_01,Checked-In,,,145.67,437.01,0.0,0.0
BKG_008053,GST_01642,2024-04-22,2024-05-13,21,2,CH_01,POL_01,Cancelled,2024-05-08,RSN_02,218.62,437.24,0.0,0.0
BKG_008054,GST_01661,2025-03-05,2025-03-27,22,5,CH_02,POL_01,Cancelled,2025-03-26,RSN_01,317.43,1587.15,0.0,1587.15
BKG_008055,GST_01953,2025-03-20,2025-04-03,14,1,CH_01,POL_02,Cancelled,2025-03-22,RSN_01,325.59,325.59,0.0,0.0
BKG_008056,GST_02013,2024-01-15,2024-02-07,23,1,CH_03,POL_02,Checked-In,,,287.84,287.84,0.0,0.0
BKG_008057,GST_00136,2024-08-25,2024-09-08,14,3,CH_03,POL_01,No-Show,,RSN_06,111.99,335.97,0.0,268.78
BKG_008058,GST_01508,2025-05-05,2025-05-20,15,1,CH_04,POL_05,Checked-In,,,148.34,148.34,0.0,0.0
BKG_008059,GST_01971,2024-10-28,2024-11-05,8,2,CH_03,POL_01,Checked-In,,,181.02,362.04,0.0,0.0
BKG_008060,GST_00113,2025-01-23,2025-01-30,7,3,CH_01,POL_05,Cancelled,2025-01-26,RSN_05,294.28,882.84,0.0,882.84
BKG_008061,GST_01874,2024-01-14,2024-01-15,1,2,CH_01,POL_02,Checked-In,,,300.77,601.54,0.0,0.0
BKG_008062,GST_00732,2025-04-10,2025-04-30,20,2,CH_02,POL_03,Checked-In,,,170.77,341.54,341.54,0.0
BKG_008063,GST_01965,2024-06-29,2024-07-11,12,1,CH_06,POL_04,Checked-In,,,332.48,332.48,99.74,0.0
BKG_008064,GST_00228,2025-02-26,2025-03-03,5,2,CH_01,POL_02,Cancelled,2025-02-28,RSN_02,324.08,648.16,0.0,0.0
BKG_008065,GST_02478,2024-03-19,2024-04-25,37,3,CH_06,POL_03,Checked-In,,,171.78,515.34,515.34,0.0
BKG_008066,GST_00166,2025-03-06,2025-03-20,14,5,CH_01,POL_01,Cancelled,2025-03-15,RSN_03,191.45,957.25,0.0,0.0
BKG_008067,GST_02131,2025-03-17,2025-04-02,16,4,CH_03,POL_02,Checked-In,,,108.37,433.48,0.0,0.0
BKG_008068,GST_00397,2024-06-24,2024-07-11,17,2,CH_01,POL_03,Checked-In,,,166.59,333.18,333.18,0.0
BKG_008069,GST_00608,2025-01-22,2025-01-27,5,2,CH_02,POL_02,Checked-In,,,292.84,585.68,0.0,0.0
BKG_008070,GST_00961,2024-07-21,2024-07-31,10,3,CH_04,POL_02,Cancelled,2024-07-22,RSN_05,226.14,678.42,0.0,0.0
BKG_008071,GST_00499,2024-04-06,2024-04-09,3,7,CH_02,POL_02,Cancelled,2024-04-08,RSN_01,327.68,2293.76,0.0,2293.76
BKG_008072,GST_02015,2024-11-08,2024-12-29,51,1,CH_03,POL_01,Checked-In,,,322.35,322.35,0.0,0.0
BKG_008073,GST_00420,2024-03-31,2024-05-06,36,6,CH_02,POL_02,No-Show,,RSN_06,300.55,1803.3,0.0,1442.64
BKG_008074,GST_00411,2024-01-07,2024-02-22,46,5,CH_02,POL_01,Checked-In,,,229.23,1146.15,0.0,0.0
BKG_008075,GST_00922,2024-11-19,2024-12-04,15,1,CH_01,POL_01,Checked-In,,,267.61,267.61,0.0,0.0
BKG_008076,GST_02050,2025-05-08,2025-05-12,4,1,CH_03,POL_02,Checked-In,,,323.23,323.23,0.0,0.0
BKG_008077,GST_00372,2024-03-26,2024-04-26,31,1,CH_01,POL_01,Cancelled,2024-04-19,RSN_06,199.83,199.83,0.0,0.0
BKG_008078,GST_00395,2024-02-01,2024-02-11,10,10,CH_01,POL_02,Cancelled,2024-02-08,RSN_02,499.12,4991.2,0.0,0.0
BKG_008079,GST_00661,2024-04-21,2024-04-25,4,4,CH_01,POL_02,Cancelled,2024-04-21,RSN_01,259.54,1038.16,0.0,0.0
BKG_008080,GST_02287,2024-07-23,2024-09-06,45,2,CH_01,POL_01,Cancelled,2024-08-01,RSN_02,81.03,162.06,0.0,0.0
BKG_008081,GST_01896,2025-05-21,2025-06-18,28,2,CH_05,POL_05,Checked-In,,,306.48,612.96,0.0,0.0
BKG_008082,GST_01239,2024-12-11,2024-12-22,11,5,CH_05,POL_02,Checked-In,,,297.17,1485.85,0.0,0.0
BKG_008083,GST_01063,2024-12-10,2024-12-12,2,3,CH_06,POL_03,Checked-In,,,106.07,318.21,318.21,0.0
BKG_008084,GST_01920,2024-11-01,2024-11-16,15,2,CH_03,POL_03,Checked-In,,,160.87,321.74,321.74,0.0
BKG_008085,GST_00499,2024-04-06,2024-04-23,17,1,CH_01,POL_02,Checked-In,,,238.89,238.89,0.0,0.0
BKG_008086,GST_00159,2024-08-29,2024-09-14,16,5,CH_04,POL_03,Checked-In,,,91.58,457.9,457.9,0.0
BKG_008087,GST_00599,2024-11-24,2024-12-12,18,4,CH_05,POL_02,Cancelled,2024-11-28,RSN_02,114.34,457.36,0.0,0.0
BKG_008088,GST_01089,2025-05-18,2025-06-20,33,2,CH_02,POL_01,Cancelled,2025-06-07,RSN_05,153.1,306.2,0.0,0.0
BKG_008089,GST_00942,2024-09-02,2024-09-24,22,10,CH_01,POL_04,Checked-In,,,173.12,1731.2,519.36,0.0
BKG_008090,GST_01758,2024-12-26,2025-02-20,56,1,CH_02,POL_01,Checked-In,,,269.0,269.0,0.0,0.0
BKG_008091,GST_01648,2025-03-21,2025-06-25,96,1,CH_01,POL_03,Cancelled,2025-06-08,RSN_02,348.26,348.26,348.26,348.26
BKG_008092,GST_02399,2024-01-31,2024-02-12,12,4,CH_03,POL_03,Checked-In,,,250.44,1001.76,1001.76,0.0
BKG_008093,GST_00010,2024-06-13,2024-06-14,1,3,CH_04,POL_05,Checked-In,,,212.49,637.47,0.0,0.0
BKG_008094,GST_00835,2024-10-02,2024-11-02,31,2,CH_01,POL_02,Cancelled,2024-10-23,RSN_02,179.22,358.44,0.0,0.0
BKG_008095,GST_01759,2024-02-20,2024-03-10,19,2,CH_06,POL_03,Checked-In,,,291.38,582.76,582.76,0.0
BKG_008096,GST_01163,2025-05-29,2025-06-15,17,5,CH_01,POL_01,Checked-In,,,251.54,1257.7,0.0,0.0
BKG_008097,GST_01304,2024-08-09,2024-08-22,13,4,CH_06,POL_04,Checked-In,,,86.08,344.32,103.3,0.0
BKG_008098,GST_00511,2024-05-07,2024-05-16,9,3,CH_04,POL_04,Cancelled,2024-05-12,RSN_01,158.3,474.9,142.47,0.0
BKG_008099,GST_02478,2024-08-03,2024-08-07,4,10,CH_02,POL_02,Checked-In,,,208.06,2080.6,0.0,0.0
BKG_008100,GST_00886,2024-05-20,2024-05-27,7,2,CH_01,POL_03,Checked-In,,,236.83,473.66,473.66,0.0
BKG_008101,GST_02260,2025-05-04,2025-05-05,1,4,CH_03,POL_01,Checked-In,,,199.02,796.08,0.0,0.0
BKG_008102,GST_00343,2025-02-16,2025-04-19,62,5,CH_02,POL_01,Cancelled,2025-03-31,RSN_05,283.54,1417.7,0.0,0.0
BKG_008103,GST_02020,2024-10-15,2024-10-20,5,1,CH_04,POL_03,Checked-In,,,236.89,236.89,236.89,0.0
BKG_008104,GST_00081,2024-05-14,2024-05-22,8,2,CH_04,POL_03,Checked-In,,,239.49,478.98,478.98,0.0
BKG_008105,GST_00569,2024-06-21,2024-07-03,12,3,CH_04,POL_02,Checked-In,,,94.56,283.68,0.0,0.0
BKG_008106,GST_00293,2025-04-17,2025-05-11,24,1,CH_02,POL_02,Cancelled,2025-05-01,RSN_03,379.26,379.26,0.0,0.0
BKG_008107,GST_00639,2025-01-06,2025-02-01,26,1,CH_04,POL_03,Checked-In,,,346.48,346.48,346.48,0.0
