booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,policy_id,status,total_room_revenue,number_of_rooms,adults_count,children_count,cancellation_date,cancellation_reason_code,gross_revenue,gross_room_revenue,commission_amount,net_room_revenue,penalty_charged,deposit_paid
BKG_008264,G_00273,2025-06-27,2025-06-28,2025-07-02,RT_SUI,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,24000.0,1,2,2,,,24000.0,24000.0,0.0,24000.0,0.0,0.0
BKG_008265,G_03230,2025-06-27,2025-06-28,2025-06-29,RT_STD,RC_CORP,CH_DIR,Business,POL_FLEX,Checked-In,2000.0,1,2,0,,,2000.0,2000.0,0.0,2000.0,0.0,1.0
BKG_008266,G_00640,2025-06-27,2025-06-29,2025-07-01,RT_STD,RC_CORP,CH_DIR,Business,POL_FLEX,Checked-In,4000.0,1,2,0,,,4000.0,4000.0,0.0,4000.0,0.0,1.0
BKG_008267,G_02092,2025-06-27,2025-07-08,2025-07-18,RT_STD,RC_RACK,CH_BKG,Leisure,POL_NONREF,Checked-In,25000.0,1,1,0,,,25000.0,25000.0,3750.0,21250.0,0.0,1.0
BKG_008268,G_03195,2025-06-27,2025-07-15,2025-07-21,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,15000.0,1,2,0,,,15000.0,15000.0,2250.0,12750.0,0.0,0.0
BKG_008269,G_01528,2025-06-27,2025-07-16,2025-07-21,RT_STD,RC_NONREF,CH_EXP,Leisure,POL_FLEX,Checked-In,9375.0,1,1,1,,,9375.0,9375.0,1687.5,7687.5,0.0,0.0
BKG_008270,G_05273,2025-06-27,2025-08-04,2025-08-16,RT_DLX,RC_RACK,CH_EXP,Leisure,POL_FLEX,Checked-In,45600.0,1,2,1,,,45600.0,45600.0,8208.0,37392.0,0.0,0.0
BKG_008271,G_02140,2025-06-27,2025-10-05,2025-10-16,RT_STD,RC_NONREF,CH_DIR,Group,POL_FLEX,Checked-In,20625.0,1,2,0,,,20625.0,20625.0,0.0,20625.0,0.0,0.0
BKG_008272,G_03870,2025-06-27,2025-10-18,2025-10-23,RT_STD,RC_NONREF,CH_BKG,Leisure,POL_48H,Checked-In,9375.0,1,1,1,,,9375.0,9375.0,1406.25,7968.75,0.0,0.0
BKG_008273,G_03811,2025-06-27,2025-11-04,2025-11-09,RT_OCN,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,1,2,2025-09-21,RSN_01,21250.0,0.0,0.0,0.0,0.0,0.0
BKG_008274,G_04181,2025-06-28,2025-06-28,2025-07-03,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,10000.0,1,1,0,,,10000.0,10000.0,0.0,10000.0,0.0,0.0
BKG_008275,G_04944,2025-06-28,2025-06-29,2025-07-01,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,No-Show,2000.0,1,1,1,,,4000.0,2000.0,0.0,2000.0,2000.0,0.0
BKG_008276,G_01605,2025-06-28,2025-07-19,2025-07-21,RT_SUI,RC_CORP,CH_CORP,Leisure,POL_48H,Checked-In,12000.0,1,1,0,,,12000.0,12000.0,0.0,12000.0,0.0,0.0
BKG_008277,G_02076,2025-06-28,2025-07-21,2025-07-30,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_FLEX,Checked-In,16875.0,1,1,1,,,16875.0,16875.0,0.0,16875.0,0.0,0.0
BKG_008278,G_02301,2025-06-28,2025-08-01,2025-08-12,RT_STD,RC_RACK,CH_EXP,Leisure,POL_FLEX,Checked-In,27500.0,1,2,0,,,27500.0,27500.0,4950.0,22550.0,0.0,0.0
BKG_008279,G_03652,2025-06-28,2025-08-02,2025-08-10,RT_STD,RC_RACK,CH_CORP,Leisure,POL_FLEX,Checked-In,20000.0,1,1,1,,,20000.0,20000.0,0.0,20000.0,0.0,0.0
BKG_008280,G_03253,2025-06-28,2025-08-03,2025-08-16,RT_STD,RC_PROMO,CH_CORP,Leisure,POL_NONREF,Checked-In,27625.0,1,1,0,,,27625.0,27625.0,0.0,27625.0,0.0,1.0
BKG_008281,G_01427,2025-06-28,2025-08-16,2025-08-24,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,20000.0,1,1,1,,,20000.0,20000.0,3000.0,17000.0,0.0,0.0
BKG_008282,G_00897,2025-06-28,2025-08-18,2025-09-01,RT_OCN,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,70000.0,1,1,2,,,70000.0,70000.0,10500.0,59500.0,0.0,0.0
BKG_008283,G_02278,2025-06-28,2025-08-19,2025-08-27,RT_DLX,RC_RACK,CH_DIR,Leisure,POL_NONREF,Checked-In,30400.0,1,2,0,,,30400.0,30400.0,0.0,30400.0,0.0,1.0
BKG_008284,G_03392,2025-06-28,2025-08-21,2025-08-30,RT_DLX,RC_RACK,CH_EXP,Group,POL_FLEX,Cancelled,0.0,1,2,0,2025-07-30,RSN_05,34200.0,0.0,0.0,0.0,0.0,0.0
BKG_008285,G_00226,2025-06-28,2025-08-23,2025-08-31,RT_SUI,RC_PROMO,CH_EXP,Group,POL_FLEX,Cancelled,0.0,1,1,1,2025-08-20,RSN_03,51000.0,0.0,0.0,0.0,0.0,0.0
BKG_008286,G_02290,2025-06-28,2025-09-10,2025-09-19,RT_STD,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,22500.0,1,2,0,,,22500.0,22500.0,0.0,22500.0,0.0,1.0
BKG_008287,G_00804,2025-06-28,2025-10-02,2025-10-14,RT_OCN,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,60000.0,1,2,1,,,60000.0,60000.0,0.0,60000.0,0.0,1.0
BKG_008288,G_05711,2025-06-28,2025-10-05,2025-10-19,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Checked-In,29750.0,1,1,1,,,29750.0,29750.0,5355.0,24395.0,0.0,0.0
BKG_008289,G_01178,2025-06-28,2025-10-15,2025-10-19,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Checked-In,8500.0,1,1,1,,,8500.0,8500.0,1275.0,7225.0,0.0,0.0
BKG_008290,G_01145,2025-06-28,2025-10-27,2025-10-28,RT_DLX,RC_PROMO,CH_BKG,Group,POL_FLEX,No-Show,3230.0,1,1,0,,,3230.0,3230.0,484.5,2745.5,3230.0,0.0
BKG_008291,G_04758,2025-06-28,2025-10-27,2025-10-28,RT_STD,RC_RACK,CH_EXP,Leisure,POL_FLEX,Checked-In,2500.0,1,1,0,,,2500.0,2500.0,450.0,2050.0,0.0,0.0
BKG_008292,G_02730,2025-06-29,2025-06-30,2025-07-05,RT_STD,RC_CORP,CH_DIR,Business,POL_FLEX,Checked-In,10000.0,1,2,0,,,10000.0,10000.0,0.0,10000.0,0.0,1.0
BKG_008293,G_03552,2025-06-29,2025-07-01,2025-07-05,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,8000.0,1,1,1,,,8000.0,8000.0,0.0,8000.0,0.0,0.0
BKG_008294,G_04180,2025-06-29,2025-07-02,2025-07-03,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,3040.0,1,2,0,,,3040.0,3040.0,0.0,3040.0,0.0,0.0
BKG_008295,G_00167,2025-06-29,2025-07-02,2025-07-04,RT_SUI,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,12000.0,1,1,1,,,12000.0,12000.0,0.0,12000.0,0.0,0.0
BKG_008296,G_02724,2025-06-29,2025-07-25,2025-08-04,RT_STD,RC_NONREF,CH_BKG,Leisure,POL_FLEX,Checked-In,18750.0,1,1,1,,,18750.0,18750.0,2812.5,15937.5,0.0,0.0
BKG_008297,G_03143,2025-06-29,2025-07-29,2025-08-04,RT_DLX,RC_CORP,CH_CORP,Leisure,POL_FLEX,Checked-In,18240.0,1,2,1,,,18240.0,18240.0,0.0,18240.0,0.0,0.0
BKG_008298,G_03614,2025-06-29,2025-07-31,2025-08-11,RT_STD,RC_PROMO,CH_BKG,Group,POL_FLEX,Checked-In,23375.0,1,1,0,,,23375.0,23375.0,3506.25,19868.75,0.0,0.0
BKG_008299,G_04200,2025-06-29,2025-08-06,2025-08-16,RT_DLX,RC_RACK,CH_DIR,Leisure,POL_48H,Checked-In,38000.0,1,2,1,,,38000.0,38000.0,0.0,38000.0,0.0,1.0
BKG_008300,G_03299,2025-06-29,2025-08-09,2025-08-11,RT_STD,RC_CORP,CH_CORP,Leisure,POL_48H,Checked-In,4000.0,1,1,0,,,4000.0,4000.0,0.0,4000.0,0.0,0.0
BKG_008301,G_01958,2025-06-29,2025-08-13,2025-08-22,RT_SUI,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Checked-In,57375.0,1,1,2,,,57375.0,57375.0,8606.25,48768.75,0.0,0.0
BKG_008302,G_03053,2025-06-29,2025-08-29,2025-09-05,RT_DLX,RC_CORP,CH_EXP,Leisure,POL_NONREF,Checked-In,21280.0,1,1,2,,,21280.0,21280.0,3830.4,17449.6,0.0,1.0
BKG_008303,G_05169,2025-06-29,2025-09-11,2025-09-14,RT_STD,RC_RACK,CH_DIR,Leisure,POL_48H,Checked-In,7500.0,1,1,1,,,7500.0,7500.0,0.0,7500.0,0.0,1.0
BKG_008304,G_02219,2025-06-29,2025-09-15,2025-09-21,RT_OCN,RC_PROMO,CH_EXP,Leisure,POL_48H,Cancelled,0.0,1,1,2,2025-08-22,RSN_01,25500.0,0.0,0.0,0.0,0.0,0.0
BKG_008305,G_01357,2025-06-29,2025-10-19,2025-10-30,RT_STD,RC_RACK,CH_DIR,Leisure,POL_NONREF,Checked-In,27500.0,1,1,1,,,27500.0,27500.0,0.0,27500.0,0.0,1.0
BKG_008306,G_00521,2025-06-29,2025-10-21,2025-10-22,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Checked-In,2125.0,1,2,0,,,2125.0,2125.0,382.5,1742.5,0.0,0.0
BKG_008307,G_01131,2025-06-29,2025-11-04,2025-11-15,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2025-10-08,RSN_01,23375.0,0.0,0.0,0.0,0.0,0.0
BKG_008308,G_03117,2025-06-29,2025-11-17,2025-11-29,RT_STD,RC_RACK,CH_CORP,Leisure,POL_FLEX,Checked-In,30000.0,1,1,1,,,30000.0,30000.0,0.0,30000.0,0.0,0.0
BKG_008309,G_05920,2025-06-30,2025-06-30,2025-07-02,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,4000.0,1,1,1,,,4000.0,4000.0,0.0,4000.0,0.0,0.0
BKG_008310,G_02395,2025-06-30,2025-06-30,2025-07-04,RT_SUI,RC_CORP,CH_DIR,Business,POL_FLEX,Checked-In,24000.0,1,2,0,,,24000.0,24000.0,0.0,24000.0,0.0,1.0
BKG_008311,G_03478,2025-06-30,2025-07-07,2025-07-11,RT_DLX,RC_PROMO,CH_DIR,Leisure,POL_NONREF,Checked-In,12920.0,1,2,1,,,12920.0,12920.0,0.0,12920.0,0.0,1.0
BKG_008312,G_05232,2025-06-30,2025-07-25,2025-07-30,RT_STD,RC_RACK,CH_BKG,Leisure,POL_NONREF,Checked-In,12500.0,1,2,0,,,12500.0,12500.0,1875.0,10625.0,0.0,1.0
BKG_008313,G_04794,2025-06-30,2025-07-27,2025-08-08,RT_DLX,RC_NONREF,CH_DIR,Leisure,POL_48H,Cancelled,0.0,1,1,2,2025-07-19,RSN_05,34200.0,0.0,0.0,0.0,0.0,0.0
BKG_008314,G_00479,2025-06-30,2025-08-04,2025-08-12,RT_DLX,RC_NONREF,CH_EXP,Group,POL_FLEX,Checked-In,22800.0,1,1,0,,,22800.0,22800.0,4104.0,18696.0,0.0,0.0
BKG_008315,G_02818,2025-06-30,2025-08-12,2025-08-24,RT_OCN,RC_PROMO,CH_CORP,Group,POL_48H,Checked-In,51000.0,1,1,1,,,51000.0,51000.0,0.0,51000.0,0.0,0.0
BKG_008316,G_02048,2025-06-30,2025-08-12,2025-08-24,RT_STD,RC_NONREF,CH_CORP,Leisure,POL_FLEX,Checked-In,22500.0,1,1,1,,,22500.0,22500.0,0.0,22500.0,0.0,0.0
BKG_008317,G_05225,2025-06-30,2025-08-17,2025-08-24,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2025-08-04,RSN_05,14875.0,0.0,0.0,0.0,0.0,0.0
BKG_008318,G_03605,2025-06-30,2025-08-23,2025-08-27,RT_SUI,RC_PROMO,CH_DIR,Leisure,POL_NONREF,Checked-In,25500.0,1,2,1,,,25500.0,25500.0,0.0,25500.0,0.0,1.0
BKG_008319,G_04907,2025-06-30,2025-08-25,2025-09-07,RT_STD,RC_NONREF,CH_BKG,Leisure,POL_FLEX,Checked-In,24375.0,1,1,0,,,24375.0,24375.0,3656.25,20718.75,0.0,0.0
BKG_008320,G_05589,2025-06-30,2025-08-27,2025-09-10,RT_STD,RC_NONREF,CH_EXP,Leisure,POL_NONREF,Checked-In,26250.0,1,1,1,,,26250.0,26250.0,4725.0,21525.0,0.0,1.0
BKG_008321,G_02211,2025-06-30,2025-09-20,2025-09-27,RT_SUI,RC_NONREF,CH_CORP,Leisure,POL_FLEX,Checked-In,39375.0,1,2,2,,,39375.0,39375.0,0.0,39375.0,0.0,0.0
BKG_008322,G_04618,2025-06-30,2025-09-22,2025-09-26,RT_STD,RC_CORP,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2025-07-16,RSN_01,8000.0,0.0,0.0,0.0,0.0,0.0
BKG_008323,G_00765,2025-06-30,2025-10-01,2025-10-05,RT_STD,RC_NONREF,CH_EXP,Group,POL_FLEX,Cancelled,0.0,1,1,1,2025-07-11,RSN_01,7500.0,0.0,0.0,0.0,0.0,0.0
BKG_008324,G_01056,2025-07-01,2025-07-01,2025-07-06,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,10000.0,1,2,0,,,10000.0,10000.0,0.0,10000.0,0.0,0.0
BKG_008325,G_04533,2025-07-01,2025-07-01,2025-07-05,RT_STD,RC_CORP,CH_DIR,Business,POL_FLEX,Checked-In,8000.0,1,1,1,,,8000.0,8000.0,0.0,8000.0,0.0,1.0
BKG_008326,G_00446,2025-07-01,2025-07-21,2025-08-01,RT_DLX,RC_PROMO,CH_EXP,Leisure,POL_48H,Checked-In,35530.0,1,2,1,,,35530.0,35530.0,6395.4,29134.6,0.0,0.0
BKG_008327,G_05410,2025-07-01,2025-07-27,2025-08-03,RT_STD,RC_NONREF,CH_BKG,Leisure,POL_48H,Checked-In,13125.0,1,2,0,,,13125.0,13125.0,1968.75,11156.25,0.0,0.0
BKG_008328,G_02555,2025-07-01,2025-08-01,2025-08-03,RT_STD,RC_RACK,CH_EXP,Leisure,POL_FLEX,Checked-In,5000.0,1,2,0,,,5000.0,5000.0,900.0,4100.0,0.0,0.0
BKG_008329,G_00626,2025-07-01,2025-08-12,2025-08-15,RT_DLX,RC_RACK,CH_EXP,Leisure,POL_FLEX,Checked-In,11400.0,1,1,0,,,11400.0,11400.0,2052.0,9348.0,0.0,0.0
BKG_008330,G_04474,2025-07-01,2025-08-28,2025-09-05,RT_STD,RC_RACK,CH_CORP,Leisure,POL_FLEX,Checked-In,20000.0,1,2,0,,,20000.0,20000.0,0.0,20000.0,0.0,0.0
BKG_008331,G_04107,2025-07-01,2025-08-31,2025-09-05,RT_STD,RC_NONREF,CH_CORP,Group,POL_FLEX,Checked-In,9375.0,1,1,1,,,9375.0,9375.0,0.0,9375.0,0.0,0.0
BKG_008332,G_02229,2025-07-01,2025-09-05,2025-09-13,RT_SUI,RC_NONREF,CH_EXP,Leisure,POL_FLEX,Checked-In,45000.0,1,1,2,,,45000.0,45000.0,8100.0,36900.0,0.0,0.0
BKG_008333,G_04917,2025-07-01,2025-09-09,2025-09-12,RT_SUI,RC_PROMO,CH_DIR,Leisure,POL_NONREF,Checked-In,19125.0,1,2,0,,,19125.0,19125.0,0.0,19125.0,0.0,1.0
BKG_008334,G_05034,2025-07-01,2025-09-26,2025-10-05,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2025-07-01,RSN_01,19125.0,0.0,0.0,0.0,0.0,0.0
BKG_008335,G_05871,2025-07-01,2025-09-29,2025-10-01,RT_DLX,RC_NONREF,CH_DIR,Leisure,POL_48H,Checked-In,5700.0,1,1,2,,,5700.0,5700.0,0.0,5700.0,0.0,1.0
BKG_008336,G_02064,2025-07-01,2025-10-05,2025-10-14,RT_STD,RC_NONREF,CH_CORP,Leisure,POL_FLEX,Checked-In,16875.0,1,2,0,,,16875.0,16875.0,0.0,16875.0,0.0,0.0
BKG_008337,G_00103,2025-07-02,2025-07-03,2025-07-05,RT_SUI,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,12000.0,1,1,1,,,12000.0,12000.0,0.0,12000.0,0.0,0.0
BKG_008338,G_00587,2025-07-02,2025-07-04,2025-07-07,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,6000.0,1,2,0,,,6000.0,6000.0,0.0,6000.0,0.0,0.0
BKG_008339,G_01841,2025-07-02,2025-07-07,2025-07-20,RT_STD,RC_RACK,CH_BKG,Leisure,POL_NONREF,Checked-In,32500.0,1,1,1,,,32500.0,32500.0,4875.0,27625.0,0.0,1.0
BKG_008340,G_05885,2025-07-02,2025-07-19,2025-07-20,RT_STD,RC_RACK,CH_BKG,Leisure,POL_NONREF,Checked-In,2500.0,1,2,0,,,2500.0,2500.0,375.0,2125.0,0.0,1.0
BKG_008341,G_01671,2025-07-02,2025-07-19,2025-07-25,RT_DLX,RC_RACK,CH_BKG,Leisure,POL_NONREF,Checked-In,22800.0,1,2,0,,,22800.0,22800.0,3420.0,19380.0,0.0,1.0
BKG_008342,G_04512,2025-07-02,2025-07-22,2025-07-26,RT_DLX,RC_RACK,CH_EXP,Leisure,POL_FLEX,Checked-In,15200.0,1,1,1,,,15200.0,15200.0,2736.0,12464.0,0.0,0.0
BKG_008343,G_01404,2025-07-02,2025-08-01,2025-08-11,RT_STD,RC_PROMO,CH_DIR,Group,POL_FLEX,Cancelled,0.0,1,2,0,2025-07-22,RSN_04,21250.0,0.0,0.0,0.0,0.0,1.0
BKG_008344,G_04769,2025-07-02,2025-08-07,2025-08-21,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_48H,Checked-In,29750.0,1,2,0,,,29750.0,29750.0,0.0,29750.0,0.0,0.0
BKG_008345,G_04640,2025-07-02,2025-08-08,2025-08-21,RT_OCN,RC_RACK,CH_EXP,Leisure,POL_NONREF,Checked-In,65000.0,1,2,1,,,65000.0,65000.0,11700.0,53300.0,0.0,1.0
BKG_008346,G_01221,2025-07-02,2025-09-03,2025-09-11,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_48H,Cancelled,0.0,1,2,0,2025-08-27,RSN_01,17000.0,0.0,0.0,0.0,0.0,0.0
BKG_008347,G_00121,2025-07-02,2025-09-24,2025-10-07,RT_SUI,RC_PROMO,CH_CORP,Leisure,POL_FLEX,Cancelled,0.0,1,2,1,2025-09-21,RSN_05,82875.0,0.0,0.0,0.0,0.0,0.0
BKG_008348,G_05430,2025-07-02,2025-10-20,2025-10-25,RT_OCN,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2025-10-12,RSN_01,21250.0,0.0,0.0,0.0,0.0,0.0
BKG_008349,G_00522,2025-07-03,2025-07-03,2025-07-07,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,8000.0,1,1,1,,,8000.0,8000.0,0.0,8000.0,0.0,0.0
BKG_008350,G_04724,2025-07-03,2025-07-06,2025-07-09,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,6000.0,1,1,1,,,6000.0,6000.0,0.0,6000.0,0.0,0.0
BKG_008351,G_01480,2025-07-03,2025-07-06,2025-07-08,RT_OCN,RC_CORP,CH_CORP,Business,POL_FLEX,Cancelled,0.0,1,1,1,2025-07-03,RSN_06,8000.0,0.0,0.0,0.0,0.0,0.0
BKG_008352,G_04206,2025-07-03,2025-07-06,2025-07-09,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,6000.0,1,1,1,,,6000.0,6000.0,0.0,6000.0,0.0,0.0
BKG_008353,G_02824,2025-07-03,2025-07-15,2025-07-18,RT_STD,RC_RACK,CH_EXP,Leisure,POL_48H,Checked-In,7500.0,1,2,0,,,7500.0,7500.0,1350.0,6150.0,0.0,0.0
BKG_008354,G_03172,2025-07-03,2025-08-01,2025-08-13,RT_DLX,RC_RACK,CH_DIR,Leisure,POL_NONREF,Checked-In,45600.0,1,1,0,,,45600.0,45600.0,0.0,45600.0,0.0,1.0
BKG_008355,G_05821,2025-07-03,2025-08-03,2025-08-16,RT_DLX,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,49400.0,1,2,1,,,49400.0,49400.0,0.0,49400.0,0.0,0.0
BKG_008356,G_00341,2025-07-03,2025-08-07,2025-08-20,RT_SUI,RC_RACK,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,1,2,2025-08-04,RSN_04,97500.0,0.0,0.0,0.0,0.0,1.0
BKG_008357,G_01046,2025-07-03,2025-08-11,2025-08-23,RT_SUI,RC_RACK,CH_CORP,Leisure,POL_FLEX,Checked-In,90000.0,1,1,2,,,90000.0,90000.0,0.0,90000.0,0.0,0.0
BKG_008358,G_04562,2025-07-03,2025-09-20,2025-09-25,RT_DLX,RC_NONREF,CH_EXP,Group,POL_NONREF,Checked-In,14250.0,1,1,1,,,14250.0,14250.0,2565.0,11685.0,0.0,1.0
BKG_008359,G_00784,2025-07-03,2025-11-14,2025-11-17,RT_STD,RC_PROMO,CH_CORP,Leisure,POL_48H,Checked-In,6375.0,1,2,0,,,6375.0,6375.0,0.0,6375.0,0.0,0.0
BKG_008360,G_05755,2025-07-04,2025-07-04,2025-07-06,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,4000.0,1,1,1,,,4000.0,4000.0,0.0,4000.0,0.0,0.0
BKG_008361,G_00722,2025-07-04,2025-07-05,2025-07-10,RT_SUI,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,30000.0,1,1,0,,,30000.0,30000.0,0.0,30000.0,0.0,0.0
BKG_008362,G_04632,2025-07-04,2025-07-15,2025-07-17,RT_STD,RC_RACK,CH_CORP,Leisure,POL_FLEX,Checked-In,5000.0,1,1,1,,,5000.0,5000.0,0.0,5000.0,0.0,0.0
BKG_008363,G_01381,2025-07-04,2025-07-16,2025-07-26,RT_STD,RC_RACK,CH_BKG,Leisure,POL_NONREF,Checked-In,25000.0,1,2,0,,,25000.0,25000.0,3750.0,21250.0,0.0,1.0
BKG_008364,G_02958,2025-07-04,2025-07-22,2025-07-23,RT_OCN,RC_PROMO,CH_BKG,Leisure,POL_NONREF,Checked-In,4250.0,1,2,1,,,4250.0,4250.0,637.5,3612.5,0.0,1.0
BKG_008365,G_04013,2025-07-04,2025-08-08,2025-08-13,RT_STD,RC_RACK,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2025-07-20,RSN_05,12500.0,0.0,0.0,0.0,0.0,1.0
BKG_008366,G_02788,2025-07-04,2025-08-25,2025-09-04,RT_SUI,RC_RACK,CH_DIR,Group,POL_FLEX,Checked-In,75000.0,1,1,1,,,75000.0,75000.0,0.0,75000.0,0.0,1.0
BKG_008367,G_05786,2025-07-04,2025-08-29,2025-09-04,RT_DLX,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,19380.0,1,1,1,,,19380.0,19380.0,0.0,19380.0,0.0,1.0
BKG_008368,G_04782,2025-07-04,2025-09-27,2025-10-04,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Checked-In,14875.0,1,2,0,,,14875.0,14875.0,2677.5,12197.5,0.0,0.0
BKG_008369,G_04825,2025-07-04,2025-10-07,2025-10-11,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2025-09-12,RSN_01,8500.0,0.0,0.0,0.0,0.0,0.0
BKG_008370,G_04250,2025-07-05,2025-07-06,2025-07-07,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,3040.0,1,1,0,,,3040.0,3040.0,0.0,3040.0,0.0,0.0
BKG_008371,G_04937,2025-07-05,2025-07-08,2025-07-13,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,10000.0,1,1,0,,,10000.0,10000.0,0.0,10000.0,0.0,0.0
BKG_008372,G_04197,2025-07-05,2025-07-26,2025-08-01,RT_DLX,RC_PROMO,CH_EXP,Group,POL_FLEX,Checked-In,19380.0,1,1,1,,,19380.0,19380.0,3488.4,15891.6,0.0,0.0
BKG_008373,G_04839,2025-07-05,2025-08-12,2025-08-26,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_48H,No-Show,2125.0,1,1,1,,,29750.0,2125.0,0.0,2125.0,2125.0,0.0
BKG_008374,G_02956,2025-07-05,2025-08-17,2025-08-26,RT_SUI,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,57375.0,1,1,2,,,57375.0,57375.0,0.0,57375.0,0.0,1.0
BKG_008375,G_00143,2025-07-05,2025-08-25,2025-09-08,RT_SUI,RC_NONREF,CH_BKG,Group,POL_FLEX,Cancelled,0.0,1,2,0,2025-08-22,RSN_04,78750.0,0.0,0.0,0.0,0.0,0.0
BKG_008376,G_04846,2025-07-05,2025-08-28,2025-09-10,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_48H,Checked-In,27625.0,1,1,1,,,27625.0,27625.0,0.0,27625.0,0.0,0.0
BKG_008377,G_03478,2025-07-05,2025-09-04,2025-09-09,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_48H,Checked-In,10625.0,1,1,1,,,10625.0,10625.0,1912.5,8712.5,0.0,0.0
BKG_008378,G_00076,2025-07-05,2025-09-06,2025-09-20,RT_SUI,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,105000.0,1,1,2,,,105000.0,105000.0,15750.0,89250.0,0.0,0.0
BKG_008379,G_01262,2025-07-05,2025-09-19,2025-09-24,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_48H,Checked-In,10625.0,1,1,0,,,10625.0,10625.0,0.0,10625.0,0.0,1.0
BKG_008380,G_01863,2025-07-05,2025-10-27,2025-11-08,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,25500.0,1,1,1,,,25500.0,25500.0,0.0,25500.0,0.0,1.0
BKG_008381,G_04658,2025-07-06,2025-07-06,2025-07-10,RT_STD,RC_CORP,CH_DIR,Business,POL_FLEX,Checked-In,8000.0,1,2,0,,,8000.0,8000.0,0.0,8000.0,0.0,1.0
BKG_008382,G_02075,2025-07-06,2025-07-06,2025-07-10,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,8000.0,1,2,0,,,8000.0,8000.0,0.0,8000.0,0.0,0.0
BKG_008383,G_03312,2025-07-06,2025-07-07,2025-07-10,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,9120.0,1,2,1,,,9120.0,9120.0,0.0,9120.0,0.0,0.0
BKG_008384,G_01022,2025-07-06,2025-07-08,2025-07-13,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,15200.0,1,1,0,,,15200.0,15200.0,0.0,15200.0,0.0,0.0
BKG_008385,G_00541,2025-07-06,2025-07-17,2025-07-24,RT_STD,RC_CORP,CH_EXP,Leisure,POL_FLEX,Checked-In,14000.0,1,1,1,,,14000.0,14000.0,2520.0,11480.0,0.0,0.0
